,acf,acf_stderr
0,0.9545194736187484,0.2504628508082454
1,0.9412028271546837,0.24931317670575434
2,0.9279882959349566,0.24812658322341682
3,0.9156543377400348,0.24701940557669072
4,0.9039581986224746,0.24595063503412964
5,0.892611083125013,0.24497355267667428
6,0.881132707327271,0.24401143212076573
7,0.8701651309223657,0.2431395103595313
8,0.8593984348387934,0.24227451682083048
9,0.8488153368076794,0.24153065561612844
10,0.8379505789855607,0.24079330781543304
11,0.8272677685442094,0.24004439021462093
12,0.8177581867702993,0.23931870592227705
13,0.8082236340857156,0.238559247128375
14,0.7986666408409933,0.23783270697037628
15,0.7892638665970569,0.23710172216400344
16,0.7800956490154437,0.23656828650079986
17,0.7712910385032536,0.23606386890447917
18,0.7628048861112826,0.2356071078941662
19,0.7550188974376618,0.23521801563399214
20,0.7478049859562698,0.23484118950546495
21,0.7409186838982891,0.2344840192014063
22,0.7339566318839453,0.2340959581195819
23,0.7269793089123983,0.23374444742691483
24,0.7196675643136894,0.2333331244858393
25,0.7130841195169337,0.23292239706252127
26,0.7070545437838109,0.23263911499752749
27,0.7008365959479158,0.23238234596661161
28,0.6950858757446854,0.23218269956489593
29,0.6903515384856072,0.23215850971507754
30,0.6860416861232694,0.23212061604941944
31,0.6823229053319823,0.2320493002925742
32,0.6791981072316418,0.23193911690091887
33,0.6769962440646325,0.23193655292403437
34,0.6747375478708938,0.23199267389925005
35,0.6726716868223589,0.23210890327977668
36,0.670358145258588,0.23219906221487438
37,0.6679906404653352,0.23225845869695722
38,0.6659391481140284,0.23240631346786794
39,0.6636894022546741,0.23249435363191742
40,0.6616980938315364,0.23260340262332585
41,0.6595888365858518,0.23264848174392855
42,0.6576519243125284,0.23258197077531756
43,0.6559113306876615,0.232502140232539
44,0.6540260320581501,0.23236280757128056
45,0.6528463612257963,0.23229535627011846
46,0.6519458453273357,0.23218730601815604
47,0.6517301619316881,0.23210751677914643
48,0.6513905663748507,0.232015219468919
49,0.6513628310480708,0.23193980263257805
